timestamp,x,y,v,a,target
2026-06-04 01:10:26.000,244.0684205562404,635.2172388866232,20.820762880445734,2.5317566306402295,1
2026-06-04 00:39:02.000,1324.368875512453,11.580627125935905,1.1640602238334914,0.017796604040131316,0
2026-06-04 00:14:25.500,656.5142276634751,998.1559096300729,2.0636490614965175,0.04256441976953024,0
2026-06-04 00:39:31.000,1587.2314123606477,2.6950898888954766,1.4763144673231055,0.06463344653241823,0
2026-06-04 00:37:40.500,1622.8648393743974,94.8846790726357,1.9474458380798065,0.07306655526793779,0
2026-06-04 01:11:10.000,675.0729000151225,314.7639301065093,17.943448558202356,2.7519439356897,1
2026-06-04 00:04:48.000,464.50882620581683,771.068843107117,2.4763577693562193,0.06010940318333254,0
2026-06-04 01:01:41.000,1880.188028223779,489.3845566177835,13.229829979415827,1.7600675472455931,1
2026-06-04 01:11:21.500,318.3048695591499,543.5869599850188,13.84811939389548,2.564169513601469,1
2026-06-04 00:03:39.500,1675.6420809304354,909.2882521351534,2.5136001065697164,0.039345983206761775,0
2026-06-04 00:22:55.000,288.86121748457526,503.2440880410276,2.933810426074997,0.060064647690649925,0
2026-06-04 01:20:43.500,943.5375937554363,742.0581329717277,15.531603221907188,2.66033152388132,1
2026-06-04 01:02:16.000,1152.0526131439294,406.06560259603765,14.150121121746864,3.14566536453248,1
2026-06-04 01:05:26.500,241.99301888407945,657.78362948968,10.603978849665099,2.8271486967371375,1
2026-06-04 00:33:19.500,108.50807882507965,731.8876767494904,1.6220102540147823,0.00969556189135247,0
2026-06-04 01:08:36.500,1291.5612280173293,12.965544038203213,15.510608473840616,2.2433112562426754,1
2026-06-04 00:04:51.000,607.238687480269,110.04377911129461,0.6541290765267851,0.03361484280557005,0
2026-06-04 01:41:05.000,455.5647497436482,907.6471755173596,13.74052052954661,3.431209560954634,1
2026-06-04 01:17:05.500,541.5584223766912,121.03673460487902,9.206815523897962,2.944975048038043,1
